user_id,course_index,course_name,match_type,rating
157,3200,Planned Giving,high,4.08
157,1419,Fashion E-Commerce in XD,high,4.53
157,207,Introduction to Ableton Live,low,3.28
157,3227,Cybersecurity and Its Ten Domains,random,2.73
157,1368,Curanderismo: Traditional Healing Using Plants,random,2.86
157,999,Google Cloud Platform Fundamentals for AWS Professionals,random,2.59
157,516,Children Acquiring Literacy Naturally,random,2.29
157,3228,Women in environmental biology,random,2.55
157,2315,"Big Data, Artificial Intelligence, and Ethics",random,2.14
158,449,Chemistry,high,4.31
158,1015,Software Security,high,3.99
158,1194,Building a Text-Based Bank in Java,high,4.39
158,2302,Supporting Parents of a Newborn Baby,high,3.68
158,734,Getting Started with SAS Visual Analytics,high,4.43
158,3262,Global Energy and Climate Policy,low,2.8
158,2446,Exploring Quantum Physics,random,1.6
159,2441,Getting Started with Google Classroom,high,4.45
159,1662,Architecting Smart IoT Devices,high,4.79
159,532,Create an FPS Weapon in Unity (Part 2 - Firing Effects),low,1.57
159,2214,Digital transformation of megapolises: from zero to #1 in UN digital e-government ranking,random,4.17
160,1103,Digital Product Management: Modern Fundamentals,high,4.47
160,731,Managing an Agile Team,high,4.02
160,232,Deploy Models with TensorFlow Serving and Flask,high,4.28
160,818,Multiplatform Mobile App Development with Web Technologies: Ionic and Cordova,high,4.52
160,10,Agile Projects:  Developing Tasks with Taiga,high,4.33
160,2256,The Manager's Toolkit: A Practical Guide to Managing People at Work,high,4.52
160,3271,Introduction to Blockchain for Financial Services,low,1.75
160,3235,The Marketing Plan,random,3.12
161,2996,Style Tables with CSS,high,3.73
161,1329,Build Your First React Website (Part II),high,4.26
161,293,RPA Lifecycle: Development and Testing,high,3.94
161,725,"Javascript animation for websites, storytelling, data visualization and games",high,4.01
161,1079,"JavaScript, jQuery, and JSON",high,4.79
161,215,Professional Responsibility and Ethics for Accountants,low,2.95
161,521,Automating Real-World Tasks with Python,random,3.43
162,441,Reinforcement Learning for Trading Strategies,high,3.86
162,2513,Discrete Math and Analyzing Social Graphs,high,4.17
162,3083,Predict Future Product Prices Using Facebook Prophet,high,4.79
162,1319,Predict Diabetes with a Random Forest using R,high,4.36
162,1838,The Talmud: A Methodological Introduction,low,3.69
162,3191,Build a Firebase Android Application (Part II),random,3.28
162,1484,Cyber Threat Intelligence,random,3.13
162,2105,AR (Augmented Reality) & Video Streaming Services Emerging Technologies,random,2.78
162,2434,Capstone Course: Start Up Your Fintech Future,random,3.09
162,447,Optimizing Your Google Cloud Platform (GCP) Costs,random,2.89
163,1997,Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,high,4.58
163,931,Product Development: Customer Journey Mapping with Miro,high,4.68
163,2131,Launch Strategy: 5 Steps to Capstone Experience,high,3.99
163,47,Analyzing Market Attractiveness Using Creately,high,3.77
163,2860,Creating and Developing a Tech Startup,high,3.57
163,1012,Oral Communication for Engineering Leaders,high,4.5
163,2523,Business Model Canvas,high,3.86
163,1227,From Idea to Startup,high,3.44
163,2356,Unleashing the Impact of your Social Enterprise,high,4.46
163,250,Doing Clinical Research: Biostatistics with the Wolfram Language,low,3.8
163,1966,"Building Test Automation Framework - Selenium, C# & NUnit",random,3.0
164,1501,Understanding and Visualizing Data with Python,high,4.64
164,209,Create a Buy Signal using RSI in R with the Quantmod Package,high,4.33
164,2010,"Introduction to XR: VR, AR, and MR Foundations",low,2.24
164,2920,Ferrous Technology II,random,3.64
164,1818,Python Basics,random,2.8
164,302,Serve Scikit-Learn Models for Deployment with BentoML,random,3.19
164,331,Fundamentals of Immunology: T Cells and Signaling,random,3.23
164,1320,Content Strategy for Professionals: Ensuring Your Content's Impact,random,2.53
164,2494,Tinkering Fundamentals: Motion and Mechanisms,random,3.69
164,608,Parallel Programming in Java,random,2.88
165,379,Getting Started With Game Development Using PyGame,high,4.0
165,1101,Science of Training Young Athletes Part 2,high,4.51
165,1831,Create a Boggle Word Solver using recursion in Python,high,3.94
165,1570,Mitigating Security Vulnerabilities on Google Cloud Platform,low,2.32
165,2450,Fundraising and Development Foundations,random,2.99
166,1638,Sports Marketing,high,4.73
166,2101,Creative Problem Solving,high,4.49
166,2477,Fundamentals of Rehearsing Music Ensembles,high,4.29
166,1784,Convolutions for Text Classification with Keras,high,4.63
166,577,Management of Fashion and Luxury Companies,high,4.86
166,2890,Introduction to Personal Branding,high,4.52
166,1335,"Fundamentals of Customers and Competition, with Goldman Sachs 10,000 Women",high,4.3
166,2347,Convolutional Neural Networks,high,3.78
166,1429,Strategic Self-Marketing and Personal Branding,high,3.87
166,3181,International Organizations Management,high,4.18
166,1705,"Applied Public History: Places, People, Stories",low,1.93
166,1390,Ideas from the History of Graphic Design,random,2.87
167,630,Finance for Non-Financial Professionals,high,4.32
167,186,Taxation of Business Entities II: Pass-Through Entities,high,4.51
167,2990,Problem-Solving Skills for University Success,low,2.26
167,390,Neurolinguistics,random,3.34
167,1282,AutoML for Computer Vision with Microsoft Custom Vision,random,3.05
167,1750,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",random,1.62
167,2726,Presentation skills: Speechwriting and Storytelling,random,2.34
167,1046,Utilize LinkedIn for Career Search,random,2.9
167,1535,Lesson | Small Talk & Conversational Vocabulary,random,2.15
167,626,Introduction to Systems Engineering,random,3.42
167,2815,Introduction to Financial Markets,random,4.07
168,1494,Generative Design for Performance and Weight Reduction,high,4.79
168,3218,Techniques of Design-Oriented Analysis,high,4.21
168,2683,Input Filter Design,high,4.9
168,381,"Understanding China, 1700-2000: A Data Analytic Approach, Part 2",low,2.39
168,1770,What Is Contemporary Art?,random,2.76
168,396,Data Visualization and Communication with Tableau,random,2.57
168,3052,Global Impact: Business Ethics,random,2.79
168,3029,iOS App Development Basics,random,2.73
168,1528,Accessible Landing Page Solutions in XD,random,3.12
168,3329,Bonds & Stocks,random,3.11
168,533,Intimacy of Creativity: Entering the Minds of Composers,random,3.0
169,132,The Rooseveltian Century,high,4.47
169,1676,Negotiating Learner Differences: Towards Productive Diversity in Learning,high,4.78
169,2887,"The Modern World, Part Two: Global History since 1910",high,4.68
169,2165,Teach English Now! Theories of Second Language Acquisition,high,3.71
169,879,Music and Social Action,high,3.28
169,1373,Reasoning Across the Disciplines,high,4.67
169,3036,Aboriginal Worldviews and Education,high,3.75
169,721,Israel State and Society,high,4.21
169,1452,Blended Language Learning: Design and Practice for Teachers,low,1.6
169,2732,Industrial Organization: Strategy and Competition in Business,random,1.74
169,3082,Teach English Now! Technology Enriched Teaching,random,3.38
169,1738,Mastering Digital Twins,random,3.53
170,1861,Build a Linear Layout App in Android Studio,high,4.07
170,2004,"HTML, CSS, and Javascript for Web Developers",high,3.26
170,1473,Grammar and Punctuation,low,1.97
170,424,"Nanotechnology and Nanosensors, Part1",random,3.27
171,1061,Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today,high,3.71
171,872,Lesson | Business English Skills: Introducing Yourself in Business Settings,high,4.37
171,2404,How To Teach Us,high,4.29
171,3175,Federalism & Decentralization: Evaluating Africa's Track Record,high,4.53
171,336,The Wonders and Challenges of Bible Education,high,4.35
171,3164,Introduction to Thermodynamics: Transferring Energy from Here to There,high,3.91
171,1217,Journey Conversations: Weaving Knowledge and Action,high,4.78
171,2240,Big History - From the Big Bang until Today,high,4.24
171,60,Lesson | Telephone Language,high,4.29
171,2948,Functional Programming Principles in Scala,high,3.93
171,2358,Management of International Development: Towards Agenda 2030,low,2.03
171,929,Brand Marketing and SEO Tools using Wix,random,2.38
172,1170,"Fundamentals of Management, with Goldman Sachs 10,000 Women",high,4.23
172,119,Managing Employee Performance,high,4.98
172,772,Giving Helpful Feedback,high,3.75
172,118,"Risk, Return & Valuation",low,1.33
172,740,Six Sigma Tools for Analyze,random,4.03
172,1122,Presentations: Speaking so that People Listen,random,2.85
172,2882,"International Travel Preparation, Safety, & Wellness",random,2.53
172,3126,Market Research and Consumer Behavior,random,3.73
172,1269,Community Organizing for Social Justice,random,2.58
172,1395,Blended Learning: Personalizing Education for Students,random,4.28
173,783,Understanding Your Google Cloud Platform (GCP) Costs,high,4.57
173,1246,How to Get Skilled: Introduction to Individual Skills Management (Project-Centered Course),high,4.1
173,2691,Music Production Capstone,high,5.0
173,1642,"Professional development: Improve yourself, always",high,4.06
173,2247,Building a Toolkit for Your Sales Process,high,4.6
173,2735,Strategically Build and Engage Your Network on LinkedIn,high,4.42
173,581,Annual Campaigns: Building a Case for Support,low,3.08
173,3042,Business English: Finance and Economics,random,4.09
173,2598,"Remote Sensing Image Acquisition, Analysis and Applications",random,3.02
174,1164,Essentials of Global Health,high,4.0
174,1625,Science Matters: Let's Talk About COVID-19,high,4.48
174,882,Machine Learning: Classification,low,1.89
174,1542,G Suite Security,random,4.41
175,2759,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course),high,4.35
175,2212,Strategic management: Be competitive,high,4.15
175,977,Mergers and Acquisitions � The Relentless Pursuit of Synergy,high,4.37
175,3305,Positioning: What you need for a successful Marketing Strategy,high,3.76
175,2131,Launch Strategy: 5 Steps to Capstone Experience,high,3.91
175,2892,Innovation for Entrepreneurs: From Idea to Marketplace,high,4.78
175,2479,Marketing: Customer Needs and Wants,high,4.04
175,2860,Creating and Developing a Tech Startup,high,3.88
175,2448,Regression Modeling in Practice,low,2.62
175,347,Surveillance Systems: The Building Blocks,random,3.83
176,784,Gmail: The Foundation To Accessing Google Apps,high,4.59
176,2895,Demand management: Breaking down today�s commercial silos,high,4.7
176,3104,Marketing analytics: Know your customers,low,1.85
176,2531,Generate Synthetic Images with DCGANs in Keras,random,2.0
177,1312,Foundations for Global Health Responders,high,4.9
177,1114,"Time to Reorganize! Understand Organizations, Act, and Build a Meaningful World.",low,2.11
177,1816,Causal Inference  2,random,2.82
177,2713,The Power of Microeconomics: Economic Principles in the Real World,random,3.93
178,2689,"Fundamentals of Leadership, with Goldman Sachs 10,000 Women",high,4.52
178,2329,Adapt your leadership style,high,4.48
178,1696,Understanding Russian Economy. Problems of Transition,low,3.6
178,1118,Anomaly Detection in Time Series Data with Keras,random,2.55
178,882,Machine Learning: Classification,random,3.65
178,3095,Teaching Impacts of Technology: Relationships,random,3.04
178,2099,Object-Oriented Design,random,3.19
178,466,Images and Links in HTML,random,4.07
178,1413,"Learning, Knowledge, and Human Development",random,3.36
178,1761,Fundamentals of waves and vibrations,random,3.38
179,936,Finance for Everyone Capstone Project,high,4.73
179,2635,Basic Skills in Constructive Communication,high,4.15
179,2200,Public Policy Challenges of the 21st Century,high,3.96
179,2029,Process Personal Details using Methods in Java,low,1.67
179,2160,Career Options: Exploring a New Career,random,1.62
180,186,Taxation of Business Entities II: Pass-Through Entities,low,3.53
180,904,Strategic Sales Management Final Project,random,2.23
180,1619,Mathematics for Machine Learning: PCA,random,2.85
180,2455,Accounting Analysis II: Accounting for Liabilities and Equity,random,2.81
180,225,Food & Beverage Management,random,3.22
180,31,The Music of American English Pronunciation,random,3.57
180,838,Teaching Impacts of Technology: Workplace of the Future,random,3.6
180,1235,Communication Strategies for a Virtual Age,random,2.59
181,3357,Big Data Integration and Processing,high,4.23
181,1347,Blockchain: Foundations and Use Cases,high,4.41
181,1530,"Big Data Analysis: Hive, Spark SQL, DataFrames and GraphFrames",high,4.2
181,2783,Blockchain Basics,high,4.94
181,1820,Transacting on the Blockchain,high,4.5
181,492,"Brand Management: Aligning Business, Brand and Behaviour",low,2.74
181,31,The Music of American English Pronunciation,random,3.46
182,2221,Become a JavaScript Pro with these 7 Skills,high,4.77
182,1264,Multiplatform Mobile App Development with React Native,high,4.37
182,2667,Introduction to Java Programming: Java Fundamental Concepts,high,3.78
182,1337,Learn to Teach Java: Inheritance and Recursion,high,4.46
182,2070,Create a Business Marketing Brand Kit Using Canva,high,4.04
182,1202,Tables and Forms in HTML,high,4.09
182,2312,Multiplatform Mobile App Development with NativeScript,high,4.53
182,818,Multiplatform Mobile App Development with Web Technologies: Ionic and Cordova,high,4.8
182,2122,Presentation skills: Public Speaking Project,high,4.31
182,3049,Motion Planning for Self-Driving Cars,low,2.49
182,173,Using Python to Interact with the Operating System,random,4.19
183,16,Python Programming Essentials,high,4.4
